path,img,Has_Profanity,Has_Ethnicity,Has_Religion,Has_Class,Has_Gender,Has_Nationality,Has_Disability,Has_Sexual_Orientation,Ethnicity_Count,Religion_Count,Class_Count,Gender_Count,Nationality_Count,Disability_Count,Sexual_Orientation_Count,Hate Speech Category Count
img/47596.png,47596.png,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3
img/93728.png,93728.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/67142.png,67142.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/62108.png,62108.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/52837.png,52837.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/37214.png,37214.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/57103.png,57103.png,2,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2
img/43259.png,43259.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/78902.png,78902.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/83152.png,83152.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/61948.png,61948.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/09843.png,09843.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
img/14259.png,14259.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/72356.png,72356.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/71943.png,71943.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/70825.png,70825.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/85439.png,85439.png,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,2
img/70324.png,70324.png,0,1,1,1,1,1,1,0,1,1,2,4,2,1,0,6
img/78091.png,78091.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/27436.png,27436.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/68520.png,68520.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/67125.png,67125.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
img/46928.png,46928.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/21809.png,21809.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/82563.png,82563.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/16920.png,16920.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/85461.png,85461.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/40385.png,40385.png,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,2
img/20435.png,20435.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/30142.png,30142.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/71309.png,71309.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/25401.png,25401.png,2,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
img/39560.png,39560.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/45609.png,45609.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/85964.png,85964.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/20498.png,20498.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/86437.png,86437.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/45297.png,45297.png,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
img/63587.png,63587.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
img/31678.png,31678.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/54301.png,54301.png,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/51687.png,51687.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/49168.png,49168.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/29764.png,29764.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79512.png,79512.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/54601.png,54601.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/63051.png,63051.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
img/71389.png,71389.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79516.png,79516.png,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/17234.png,17234.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75018.png,75018.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/65273.png,65273.png,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/02935.png,02935.png,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,3
img/05214.png,05214.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/10843.png,10843.png,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/72358.png,72358.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/36429.png,36429.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/47985.png,47985.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/01576.png,01576.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/82673.png,82673.png,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,2
img/40865.png,40865.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/71528.png,71528.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/10345.png,10345.png,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
img/13602.png,13602.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/48936.png,48936.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/46027.png,46027.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/02467.png,02467.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/13045.png,13045.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/16059.png,16059.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
img/92370.png,92370.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/92501.png,92501.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/52068.png,52068.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/78054.png,78054.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/58971.png,58971.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/09785.png,09785.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/41637.png,41637.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/51248.png,51248.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/89325.png,89325.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/71265.png,71265.png,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,3
img/05781.png,05781.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/32617.png,32617.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/23754.png,23754.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/50236.png,50236.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/58637.png,58637.png,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
img/81624.png,81624.png,2,1,0,0,1,0,0,1,1,0,0,3,0,0,1,3
img/71836.png,71836.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/36092.png,36092.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/62485.png,62485.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/18963.png,18963.png,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
img/98670.png,98670.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/41769.png,41769.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/27048.png,27048.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/74310.png,74310.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/65087.png,65087.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
img/69415.png,69415.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/52978.png,52978.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/05468.png,05468.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/94620.png,94620.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/41086.png,41086.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/28613.png,28613.png,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
img/19248.png,19248.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
img/07618.png,07618.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/43527.png,43527.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/37185.png,37185.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/46172.png,46172.png,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
img/18074.png,18074.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/31960.png,31960.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/71095.png,71095.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/61859.png,61859.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/83150.png,83150.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/47918.png,47918.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/50149.png,50149.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/37204.png,37204.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/25170.png,25170.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/30591.png,30591.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/26538.png,26538.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/98157.png,98157.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/34217.png,34217.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/32416.png,32416.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/49758.png,49758.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/15064.png,15064.png,0,1,1,0,1,1,0,0,3,1,0,1,1,0,0,4
img/94786.png,94786.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/32650.png,32650.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/34078.png,34078.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/29148.png,29148.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/18926.png,18926.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/38251.png,38251.png,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
img/74920.png,74920.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/65240.png,65240.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/91270.png,91270.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/37819.png,37819.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/45691.png,45691.png,0,1,0,0,1,0,0,0,2,0,0,3,0,0,0,2
img/35091.png,35091.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/91537.png,91537.png,2,0,0,0,1,0,0,1,0,0,0,2,0,0,1,2
img/62710.png,62710.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/76214.png,76214.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/03681.png,03681.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/79053.png,79053.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/15493.png,15493.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/49017.png,49017.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/45209.png,45209.png,2,1,0,0,1,0,1,0,1,0,0,1,0,4,0,3
img/52130.png,52130.png,2,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/46510.png,46510.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/16520.png,16520.png,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/12675.png,12675.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/08395.png,08395.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/75192.png,75192.png,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,2
img/34806.png,34806.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/28605.png,28605.png,2,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3
img/07465.png,07465.png,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
img/53914.png,53914.png,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
img/17392.png,17392.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/42675.png,42675.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/49785.png,49785.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/80957.png,80957.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/91536.png,91536.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/69807.png,69807.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/72945.png,72945.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/50894.png,50894.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/93610.png,93610.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/09251.png,09251.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/90753.png,90753.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/39645.png,39645.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/24980.png,24980.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/31709.png,31709.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/93286.png,93286.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/64781.png,64781.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/23514.png,23514.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
img/64320.png,64320.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/10867.png,10867.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/95803.png,95803.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/62791.png,62791.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/83215.png,83215.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/97604.png,97604.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/05716.png,05716.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/81705.png,81705.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/04187.png,04187.png,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,2
img/52619.png,52619.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/38720.png,38720.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/15029.png,15029.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/08624.png,08624.png,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
img/41925.png,41925.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/80932.png,80932.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/45930.png,45930.png,0,1,0,0,1,1,0,0,1,0,0,3,1,0,0,3
img/19647.png,19647.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/36842.png,36842.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/31629.png,31629.png,1,0,1,0,1,1,1,0,0,1,0,3,1,1,0,4
img/19426.png,19426.png,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/40953.png,40953.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/07469.png,07469.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/38209.png,38209.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/87235.png,87235.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/42160.png,42160.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/49670.png,49670.png,2,1,0,0,1,1,0,0,2,0,0,2,1,0,0,3
img/45126.png,45126.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/86329.png,86329.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/48930.png,48930.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/12039.png,12039.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/14632.png,14632.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
img/64350.png,64350.png,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
img/62084.png,62084.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/28049.png,28049.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/56290.png,56290.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/28935.png,28935.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/35417.png,35417.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/93082.png,93082.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/56249.png,56249.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/23140.png,23140.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/68371.png,68371.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/78039.png,78039.png,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/36014.png,36014.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/86273.png,86273.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/23504.png,23504.png,2,1,0,1,1,0,1,0,3,0,1,1,0,2,0,4
img/72608.png,72608.png,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,2
img/10238.png,10238.png,0,1,0,0,1,1,1,0,1,0,0,3,1,2,0,4
img/35247.png,35247.png,2,1,0,0,1,0,0,0,2,0,0,3,0,0,0,2
img/46978.png,46978.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/40857.png,40857.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/93128.png,93128.png,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/63784.png,63784.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/81296.png,81296.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/37058.png,37058.png,1,1,0,0,1,0,0,0,4,0,0,3,0,0,0,2
img/34028.png,34028.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/98064.png,98064.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/76483.png,76483.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/92354.png,92354.png,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
img/71830.png,71830.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/06541.png,06541.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/21569.png,21569.png,2,0,0,0,1,1,0,0,0,0,0,2,2,0,0,2
img/04863.png,04863.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/87429.png,87429.png,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3
img/94350.png,94350.png,2,1,0,0,1,0,1,0,3,0,0,3,0,2,0,3
img/24189.png,24189.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/26073.png,26073.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/61908.png,61908.png,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,3
img/46310.png,46310.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/89302.png,89302.png,2,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/85901.png,85901.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/26179.png,26179.png,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
img/59072.png,59072.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/41387.png,41387.png,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/08415.png,08415.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/38547.png,38547.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/82674.png,82674.png,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2
img/12608.png,12608.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/02413.png,02413.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/51627.png,51627.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/26318.png,26318.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79584.png,79584.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/09547.png,09547.png,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
img/69470.png,69470.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/08546.png,08546.png,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/52803.png,52803.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/63251.png,63251.png,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2
img/14823.png,14823.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/14520.png,14520.png,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1
img/57602.png,57602.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/46813.png,46813.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/70368.png,70368.png,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/40791.png,40791.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/65908.png,65908.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/15738.png,15738.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/63417.png,63417.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/51237.png,51237.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/30286.png,30286.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/07254.png,07254.png,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
img/12837.png,12837.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/95814.png,95814.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/52716.png,52716.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/65940.png,65940.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/39175.png,39175.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/68903.png,68903.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/04287.png,04287.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/26319.png,26319.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/24653.png,24653.png,0,1,0,0,1,1,0,0,2,0,0,1,2,0,0,3
img/13248.png,13248.png,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/41958.png,41958.png,1,1,0,0,1,1,0,0,4,0,0,2,1,0,0,3
img/17054.png,17054.png,2,0,0,0,1,0,0,1,0,0,0,4,0,0,2,2
img/52960.png,52960.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/81245.png,81245.png,1,1,0,0,1,0,0,0,4,0,0,1,0,0,0,2
img/90127.png,90127.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/03871.png,03871.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/71625.png,71625.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
img/84907.png,84907.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/09376.png,09376.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/92408.png,92408.png,1,1,0,0,1,1,0,0,2,0,0,1,1,0,0,3
img/41325.png,41325.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/57826.png,57826.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/52318.png,52318.png,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2
img/63025.png,63025.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/35902.png,35902.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/90573.png,90573.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/73154.png,73154.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/19234.png,19234.png,2,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/83764.png,83764.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/30697.png,30697.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/48162.png,48162.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/18942.png,18942.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/23450.png,23450.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/01327.png,01327.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/70194.png,70194.png,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,2
img/65380.png,65380.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/34652.png,34652.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/15439.png,15439.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/83921.png,83921.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/46857.png,46857.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/69140.png,69140.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/35016.png,35016.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/87351.png,87351.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/39452.png,39452.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75320.png,75320.png,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,2
img/46983.png,46983.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/01875.png,01875.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79854.png,79854.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/35271.png,35271.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
